RegistroANS;CNPJ;RazaoSocial;Modalidade;UF;Trimestre;Ano;ValorDespesas;cnpj_valido;valor_positivo;razao_social_nao_vazia;erros
407011;02009924000184;GAMA SAUDE LTDA.;Medicina de Grupo;SP;3;2025;571412562.39;1;1;1;
409243;03424929000136;SAUDE PAS - MEDICINA E ODONTO;Autogestão;RS;3;2025;150872306.18;1;1;1;
410608;00200720000109;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS);Autogestão;SP;3;2025;14208352.80;1;1;1;
415626;07270625000112;FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA;Cooperativa odontológica;SC;3;2025;22076416.15;1;1;1;
417475;51628360000173;PRONTO SOCORRO CONDE DE MOREIRA LIMA;Medicina de Grupo;SP;3;2025;7967885.96;1;1;1;
417955;07945024000162;ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ;Autogestão;PR;3;2025;59354092.38;1;1;1;
418803;16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;Medicina de Grupo;SP;3;2025;95994802.71;1;1;1;
386588;42892281000184;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;3;2025;301338776.97;1;1;1;
406635;71565659000133;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA;Autogestão;SP;3;2025;7011378.90;1;1;1;
406945;00147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;Autogestão;SP;3;2025;47068760.01;1;1;1;
408794;72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);Autogestão;SP;3;2025;26910994.07;1;1;1;
410292;60499365000134;FUNDACAO LEONOR DE BARROS CAMARGO;Filantropia;SP;3;2025;60791389.50;1;1;1;
411582;03638220000133;PLANO DE SAUDE ASES LTDA.;Medicina de Grupo;RJ;3;2025;43707985.98;1;1;1;
416398;00885918000165;HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA;Medicina de Grupo;PI;3;2025;52724614.06;1;1;1;
416428;02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;Medicina de Grupo;SP;3;2025;3861087832.74;1;1;1;
417131;10456692000130;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA;Odontologia de Grupo;BA;3;2025;1773652.59;1;1;1;
417505;12055813000168;CEMIG SAÚDE;Autogestão;MG;3;2025;485658908.72;1;1;1;
419079;14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;Odontologia de Grupo;SP;3;2025;0;1;0;1;valor_nao_positivo
403962;03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;PE;3;2025;49728044.80;1;1;1;
408026;00665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;Autogestão;SP;3;2025;5117007.03;1;1;1;
409634;73565319000138;ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;Medicina de Grupo;PR;3;2025;7018740.91;1;1;1;
412759;03773153000160;TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;BA;3;2025;28190210.77;1;1;1;
414387;03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;Odontologia de Grupo;CE;3;2025;4498924.58;1;1;1;
414701;05774975000190;SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;SE;3;2025;6694045.02;1;1;1;
416584;08883265000197;ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE;Autogestão;PR;3;2025;44610837.08;1;1;1;
416801;10414182000109;UNIMED SAÚDE E ODONTO S.A;Medicina de Grupo;SP;3;2025;71737705.48;1;1;1;
418129;13026081000140;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;Autogestão;MS;3;2025;6013242.51;1;1;1;
418226;13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;Medicina de Grupo;RJ;3;2025;8886546.70;1;1;1;
419052;16926969000128;AMAZÔNIA PLANOS DE SAÚDE LTDA;Medicina de Grupo;PA;3;2025;46776460.37;1;1;1;
390259;70094578000130;COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA;Autogestão;PB;3;2025;6517974.23;1;1;1;
414026;78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;Autogestão;PR;3;2025;5628687.46;1;1;1;
414573;03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;Cooperativa Médica;SP;3;2025;59364460.94;1;1;1;
414689;04839091000104;FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC;Autogestão;CE;3;2025;7468702.20;1;1;1;
418650;30460075000116;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;Autogestão;RJ;3;2025;132144085.33;1;1;1;
419141;14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;Medicina de Grupo;SP;3;2025;110238421.47;1;1;1;
381144;01367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;PR;3;2025;4229977.94;1;1;1;
382655;02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;SP;3;2025;5164805.44;1;1;1;
387185;34011288000111;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;Autogestão;RJ;3;2025;25434718.34;1;1;1;
412015;03670297000190;MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;3;2025;3058180.45;1;1;1;
415243;07154253000169;RODRIGUES LEIRA ODONTOLOGIA LTDA.;Odontologia de Grupo;SP;3;2025;3713228.29;1;1;1;
415901;41369935000127;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;Medicina de Grupo;MA;3;2025;1006907.45;1;1;1;
369659;44456036000150;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;689761105.33;1;1;1;
370975;70523899000102;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;3;2025;45566221.07;1;1;1;
371106;78931391000155;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;3;2025;231117950.35;1;1;1;
371629;39384664000137;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;Cooperativa Médica;ES;3;2025;191058130.99;1;1;1;
372561;00381694000154;UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;3;2025;101880325.21;1;1;1;
349712;77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PR;3;2025;410773437.24;1;1;1;
350249;02668512000156;H.B. SAÚDE S/A.;Medicina de Grupo;SP;3;2025;254697071.16;1;1;1;
351202;45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;934444364.58;1;1;1;
351776;45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;21776211.84;1;1;1;
354295;85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;Cooperativa Médica;SC;3;2025;351667726.32;1;1;1;
355593;41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;3;2025;59023968.49;1;1;1;
359777;24676884000167;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MT;3;2025;263696961.80;1;1;1;
364584;35917970000130;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;3;2025;459831450.15;1;1;1;
364860;85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;Cooperativa Médica;SC;3;2025;255568904.87;1;1;1;
366340;59499251000105;UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;43823966.19;1;1;1;
354562;54370630000187;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;Filantropia;SP;3;2025;171915999.45;1;1;1;
355721;58229691000180;UNIMED DE SANTOS COOP DE TRAB MEDICO;Cooperativa Médica;SP;3;2025;822865866.57;1;1;1;
361941;00006037000127;UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;85579714.42;1;1;1;
364070;64388812000139;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;3;2025;23403428.31;1;1;1;
365530;56762172000157;UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;40914286.55;1;1;1;
368555;15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;Cooperativa odontológica;PA;3;2025;22608694.26;1;1;1;
370592;02618303000106;FUNASA SAÚDE;Medicina de Grupo;PB;3;2025;15509588.23;1;1;1;
371254;76767219000182;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;Cooperativa Médica;PR;3;2025;946715405.97;1;1;1;
350371;16415598000110;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;BA;3;2025;206835847.14;1;1;1;
351407;45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;159450562.64;1;1;1;
352519;72234164000194;UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;Cooperativa Médica;RS;3;2025;28999827.67;1;1;1;
352586;02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;Medicina de Grupo;SP;3;2025;52839553.47;1;1;1;
353027;57149775000140;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;67374885.52;1;1;1;
353876;00730439000170;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;3;2025;39191271.28;1;1;1;
354066;17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;Cooperativa Médica;MG;3;2025;417137306.56;1;1;1;
354627;81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PR;3;2025;14301807632.83;1;1;1;
354783;45309606000141;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;Cooperativa Médica;SP;3;2025;334442403.12;1;1;1;
355097;43293604000186;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;Medicina de Grupo;SP;3;2025;693621886.49;1;1;1;
356476;79831608000118;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;Autogestão;SC;3;2025;115555651.61;1;1;1;
357260;87647756000105;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;3;2025;188930875.80;1;1;1;
358282;80297161000128;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;Cooperativa Médica;PR;3;2025;47229638.45;1;1;1;
359033;42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;3;2025;41801590.42;1;1;1;
362573;25686544000180;UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;3;2025;47595013.33;1;1;1;
367095;84537141000138;SAMEL PLANO DE SAÚDE LTDA;Medicina de Grupo;AM;3;2025;292492553.12;1;1;1;
368148;25971433000115;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;3;2025;92498045.64;1;1;1;
378216;20119509000165;FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL;Autogestão;MG;3;2025;52907039.94;1;1;1;
348830;00338763000147;PLENA SAÚDE S.A.;Medicina de Grupo;SP;3;2025;170924208.91;1;1;1;
353264;59901454000186;SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE;Filantropia;SP;3;2025;21562391.14;1;1;1;
357715;37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;GO;3;2025;41492549.83;1;1;1;
370070;81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;3;2025;605847575.48;1;1;1;
374440;56269913000162;PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A;Odontologia de Grupo;SP;3;2025;28732919.40;1;1;1;
352179;87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;3;2025;82912108.38;1;1;1;
352331;62231527000184;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO;Autogestão;SP;3;2025;1057204871.19;1;1;1;
353663;73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;3;2025;443529307.29;1;1;1;
354511;02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;RJ;3;2025;147202855.22;1;1;1;
356123;07583396000196;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA;Cooperativa Médica;CE;3;2025;196985163.75;1;1;1;
357022;87638334000173;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;Cooperativa Médica;RS;3;2025;95804686.89;1;1;1;
358088;53678264000165;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;213626984.64;1;1;1;
358754;04204285000133;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF;Autogestão;PA;3;2025;47580246.20;1;1;1;
363189;03044492000105;HOSPITAL S.P. LTDA.;Medicina de Grupo;RS;3;2025;8616597.72;1;1;1;
363855;37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;Autogestão;GO;3;2025;80134127.79;1;1;1;
365777;81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;Cooperativa Médica;PR;3;2025;98471082.16;1;1;1;
366561;02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;Medicina de Grupo;SP;3;2025;258594133.45;1;1;1;
360414;28974020000182;UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;RJ;3;2025;52387973.16;1;1;1;
361569;12923462000160;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;PB;3;2025;10617246.72;1;1;1;
368920;20320487000105;AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL;Autogestão;MG;3;2025;84390194.36;1;1;1;
359122;63367700000139;CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS;Autogestão;CE;3;2025;84475695.85;1;1;1;
361593;96396395000162;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;Cooperativa odontológica;SP;3;2025;10333259.81;1;1;1;
363286;45171402000197;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;45481383.31;1;1;1;
364592;02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;Medicina de Grupo;SP;3;2025;40998275.54;1;1;1;
365785;02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;Cooperativa odontológica;AP;3;2025;3677251.85;1;1;1;
367397;08707473000135;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;PB;3;2025;255683009.65;1;1;1;
350494;51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;3;2025;65619853.56;1;1;1;
352501;87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;Cooperativa Médica;RS;3;2025;4022152600.46;1;1;1;
353698;00532888000103;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;Cooperativa Médica;RS;3;2025;31875832.40;1;1;1;
355151;75054940000162;FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;Autogestão;PR;3;2025;327663893.39;1;1;1;
356581;71063853000110;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;3;2025;71199155.83;1;1;1;
357511;00361325000108;HUMANA SAÚDE NORDESTE LTDA.;Medicina de Grupo;PI;3;2025;808780901.78;1;1;1;
345091;59849182000112;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;Filantropia;SP;3;2025;55985719.18;1;1;1;
345741;;;;;3;2025;2475422.24;0;1;0;cnpj_invalido,razao_social_vazia
346659;33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;Autogestão;DF;3;2025;6866297746.61;1;1;1;
348180;95642179000197;HUMANA SAÚDE LTDA.;Medicina de Grupo;PR;3;2025;307855017.16;1;1;1;
348261;42889436000123;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;3;2025;53969253.68;1;1;1;
348520;62550256000120;NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.;Medicina de Grupo;CE;3;2025;929569112.00;1;1;1;
327417;59847780000152;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;Medicina de Grupo;SP;3;2025;213981015.82;1;1;1;
328294;01559455000104;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;Cooperativa Médica;SP;3;2025;146550665.58;1;1;1;
330264;29290152000158;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;Cooperativa Médica;RJ;3;2025;135934433.41;1;1;1;
333662;15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MS;3;2025;241713657.31;1;1;1;
334561;82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SC;3;2025;797255607.51;1;1;1;
335100;45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;1425357918.71;1;1;1;
335592;08380701000105;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;Cooperativa Médica;RN;3;2025;985431196.28;1;1;1;
335789;13086566000120;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;Autogestão;SE;3;2025;26848253.22;1;1;1;
337668;13360276000122;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SE;3;2025;547579959.37;1;1;1;
341819;00763923000103;UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;3;2025;2266685.26;1;1;1;
342131;01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;RO;3;2025;49607172.13;1;1;1;
343153;24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;3;2025;9786681.62;1;1;1;
343684;88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;Cooperativa Médica;RS;3;2025;57081875.51;1;1;1;
343731;28630531000187;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;Cooperativa Médica;RJ;3;2025;897812400.88;1;1;1;
343889;16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;3;2025;5522049808.48;1;1;1;
346209;42043067000153;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;BA;3;2025;122900848.44;1;1;1;
347825;01052203000194;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;Autogestão;RJ;3;2025;9863786.48;1;1;1;
331341;60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;195788531.17;1;1;1;
335258;23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;Cooperativa odontológica;CE;3;2025;17596950.49;1;1;1;
340782;76882612000117;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;CE;3;2025;652761927.95;1;1;1;
342556;87547444000120;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;Filantropia;RS;3;2025;201863041.04;1;1;1;
344362;96509690000188;SÃO LUCAS SAÚDE S/A;Medicina de Grupo;SP;3;2025;153991850.97;1;1;1;
347795;59527440000144;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;3;2025;5222574.60;1;1;1;
325465;20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;Medicina de Grupo;MG;3;2025;27682270.27;1;1;1;
326500;50739135000141;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;Medicina de Grupo;SP;3;2025;292234891.88;1;1;1;
327638;71186886000158;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;3;2025;16687035.49;1;1;1;
328375;92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;3;2025;23037477.90;1;1;1;
329339;82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;Cooperativa Médica;SC;3;2025;353891968.73;1;1;1;
330809;31787625000179;FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;Autogestão;ES;3;2025;74776610.22;1;1;1;
335517;65276354000109;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;3;2025;90006343.53;1;1;1;
336106;66872888000160;UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;384528245.77;1;1;1;
336858;81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PR;3;2025;6701195720.31;1;1;1;
337374;05657234000120;UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA;Cooperativa Médica;RO;3;2025;259031944.22;1;1;1;
339954;19878404000100;FUNDAÇÃO SÃO FRANCISCO XAVIER;Filantropia;MG;3;2025;708218248.24;1;1;1;
343331;28502128000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;Autogestão;ES;3;2025;69232840.94;1;1;1;
344451;26185199000163;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;MG;3;2025;16512866.53;1;1;1;
333867;89761670000134;ASSOCIAÇAO UNISAUDE MARAU;Medicina de Grupo;RS;3;2025;15027331.29;1;1;1;
345458;66477217000103;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;3;2025;86438112.44;1;1;1;
345709;21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;3;2025;168108306.16;1;1;1;
346004;52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;3;2025;14888002.95;1;1;1;
346951;01569902000106;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;Cooperativa Médica;SC;3;2025;56466183.04;1;1;1;
325031;67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;97624377.10;1;1;1;
329886;72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;Cooperativa Médica;SP;3;2025;89392431.44;1;1;1;
331988;39419809000198;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;Autogestão;RJ;3;2025;439374650.60;1;1;1;
333808;52852100000140;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;Filantropia;SP;3;2025;46203494.93;1;1;1;
334154;48721401000167;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SP;3;2025;104543082.24;1;1;1;
335215;00111826000128;UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;RJ;3;2025;182510527.31;1;1;1;
335657;02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;Medicina de Grupo;SP;3;2025;22114059.11;1;1;1;
337871;84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;AC;3;2025;159286839.54;1;1;1;
342033;02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;Medicina de Grupo;ES;3;2025;651094134.65;1;1;1;
342386;03980208000102;UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MS;3;2025;96781740.99;1;1;1;
343129;13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;Autogestão;BA;3;2025;23488716.36;1;1;1;
344184;33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;Autogestão;GO;3;2025;4416396.45;1;1;1;
347604;69015113000167;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;3;2025;8503749.24;1;1;1;
327328;05455431000166;CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.;Medicina de Grupo;CE;3;2025;936597;1;1;1;
335754;14799035000147;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;Autogestão;BA;3;2025;93413928.66;1;1;1;
418021;13001218000102;ASSOCIAÇÃO SANTA SAÚDE;Medicina de Grupo;SP;3;2025;286045974.48;1;1;1;
418552;97553801000116;PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA;Administradora de Benefícios;RJ;3;2025;321737.76;1;1;1;
